source_id,target_id,weight,layer
43,109,1.0,1
43,113,1.0,1
43,114,1.0,1
43,115,1.0,1
43,116,1.0,1
43,117,1.0,1
43,118,1.0,1
43,119,1.0,1
43,124,1.0,1
43,126,1.0,1
43,128,1.0,1
43,139,1.0,1
43,147,1.0,1
43,149,1.0,1
44,48,1.0,1
44,49,1.0,1
44,50,1.0,1
44,51,1.0,1
44,52,1.0,1
44,57,1.0,1
44,58,1.0,1
44,64,1.0,1
44,72,1.0,1
44,86,1.0,1
44,93,1.0,1
44,108,1.0,1
44,109,1.0,1
44,114,1.0,1
44,115,1.0,1
44,116,1.0,1
44,117,1.0,1
44,118,1.0,1
44,119,1.0,1
44,125,1.0,1
44,138,1.0,1
45,46,1.0,1
45,65,1.0,1
45,66,1.0,1
45,67,1.0,1
45,68,1.0,1
45,69,1.0,1
45,77,1.0,1
45,78,1.0,1
45,82,1.0,1
45,83,1.0,1
45,110,1.0,1
45,111,1.0,1
45,112,1.0,1
45,113,1.0,1
45,124,1.0,1
45,129,1.0,1
45,132,1.0,1
45,154,1.0,1
46,61,1.0,1
46,65,1.0,1
46,66,1.0,1
46,67,1.0,1
46,68,1.0,1
46,69,1.0,1
46,70,1.0,1
46,72,1.0,1
46,77,1.0,1
46,78,1.0,1
46,82,1.0,1
46,83,1.0,1
46,110,1.0,1
46,111,1.0,1
46,112,1.0,1
46,124,1.0,1
46,129,1.0,1
47,48,1.0,1
47,49,1.0,1
47,51,1.0,1
47,52,1.0,1
47,57,1.0,1
47,59,1.0,1
47,94,1.0,1
47,97,1.0,1
47,100,1.0,1
47,101,1.0,1
47,103,1.0,1
47,110,1.0,1
47,111,1.0,1
47,112,1.0,1
47,113,1.0,1
47,114,1.0,1
47,115,1.0,1
47,116,1.0,1
47,117,1.0,1
47,118,1.0,1
47,119,1.0,1
47,128,1.0,1
47,132,1.0,1
47,134,1.0,1
47,135,1.0,1
47,162,1.0,1
48,54,1.0,1
48,58,1.0,1
48,59,1.0,1
48,64,1.0,1
48,72,1.0,1
48,92,1.0,1
48,94,1.0,1
48,95,1.0,1
48,96,1.0,1
48,100,1.0,1
48,101,1.0,1
48,103,1.0,1
48,110,1.0,1
48,112,1.0,1
48,113,1.0,1
48,114,1.0,1
48,116,1.0,1
48,117,1.0,1
48,118,1.0,1
48,119,1.0,1
48,125,1.0,1
48,128,1.0,1
48,132,1.0,1
48,133,1.0,1
48,134,1.0,1
48,135,1.0,1
49,50,1.0,1
49,51,1.0,1
49,52,1.0,1
49,55,1.0,1
49,57,1.0,1
49,58,1.0,1
49,64,1.0,1
49,68,1.0,1
49,103,1.0,1
49,112,1.0,1
49,113,1.0,1
49,114,1.0,1
49,115,1.0,1
49,116,1.0,1
49,117,1.0,1
49,118,1.0,1
49,119,1.0,1
49,122,1.0,1
49,123,1.0,1
49,134,1.0,1
49,135,1.0,1
49,149,1.0,1
49,154,1.0,1
50,51,1.0,1
50,52,1.0,1
50,62,1.0,1
50,75,1.0,1
50,114,1.0,1
50,115,1.0,1
50,116,1.0,1
50,117,1.0,1
50,118,1.0,1
50,119,1.0,1
51,52,1.0,1
51,55,1.0,1
51,57,1.0,1
51,66,1.0,1
51,68,1.0,1
51,71,1.0,1
51,72,1.0,1
51,76,1.0,1
51,109,1.0,1
51,113,1.0,1
51,114,1.0,1
51,115,1.0,1
51,116,1.0,1
51,117,1.0,1
51,118,1.0,1
51,119,1.0,1
51,126,1.0,1
51,128,1.0,1
51,135,1.0,1
51,149,1.0,1
52,54,1.0,1
52,57,1.0,1
52,58,1.0,1
52,64,1.0,1
52,66,1.0,1
52,68,1.0,1
52,72,1.0,1
52,75,1.0,1
52,113,1.0,1
52,114,1.0,1
52,115,1.0,1
52,116,1.0,1
52,117,1.0,1
52,118,1.0,1
52,119,1.0,1
52,135,1.0,1
53,60,1.0,1
53,62,1.0,1
53,76,1.0,1
53,81,1.0,1
53,88,1.0,1
53,89,1.0,1
53,94,1.0,1
53,133,1.0,1
54,55,1.0,1
54,56,1.0,1
54,58,1.0,1
54,64,1.0,1
54,74,1.0,1
54,76,1.0,1
54,81,1.0,1
54,86,1.0,1
54,92,1.0,1
54,97,1.0,1
54,103,1.0,1
54,114,1.0,1
54,116,1.0,1
54,117,1.0,1
54,118,1.0,1
54,119,1.0,1
54,132,1.0,1
54,135,1.0,1
55,56,1.0,1
55,57,1.0,1
55,58,1.0,1
55,63,1.0,1
55,64,1.0,1
55,73,1.0,1
55,74,1.0,1
55,81,1.0,1
55,85,1.0,1
55,86,1.0,1
55,88,1.0,1
55,89,1.0,1
55,114,1.0,1
55,141,1.0,1
56,58,1.0,1
56,62,1.0,1
56,64,1.0,1
56,74,1.0,1
56,76,1.0,1
56,81,1.0,1
56,84,1.0,1
56,86,1.0,1
56,93,1.0,1
56,140,1.0,1
56,142,1.0,1
56,150,1.0,1
56,151,1.0,1
57,58,1.0,1
57,63,1.0,1
57,64,1.0,1
57,69,1.0,1
57,71,1.0,1
57,72,1.0,1
57,73,1.0,1
57,103,1.0,1
57,113,1.0,1
